Frequency (Hz),Channel 1 (dBV),Phase (deg)
794.6,-121.0285495584363,169.0261965484547
794.8,-130.8044393343061,-161.5249045053261
795,-118.1261278620224,10.07273771467638
795.2,-119.5152510833184,-103.271118879123
795.4,-133.8611335096936,-167.2648140807992
795.6,-122.7006015698063,147.5530324940383
795.8,-125.3929915996642,-95.05167139209415
796,-114.6530544279833,103.4463977725988
796.2,-125.6079759716616,105.5585788451507
796.4,-115.5883550210645,-7.63639231905756
796.6,-116.6049199025732,-131.2905445495211
796.8,-129.664985117605,47.21700370888476
797,-126.0186105092756,177.2103484607206
797.2,-120.2494169847039,-13.84681920011186
797.4,-134.6131050534766,-82.91613995318704
797.6,-113.9384538370799,-179.7826306452156
797.8,-118.9334628647662,113.5971616900166
798,-114.0488310635641,20.98699147855369
798.2,-123.8630478054606,-42.84374615674096
798.4,-123.0857273399691,120.0001903412818
798.6,-120.5958616741951,-76.69748597136227
798.8,-120.575707806444,-92.51239162624452
799,-120.2524687976938,138.1186501682012
799.2,-121.0706965650917,-129.7882579559109
799.4,-118.8592413501991,71.02556646990226
799.6,-127.6337683826513,-56.54926375619144
799.8,-120.9099073349244,96.39142470525427
800,-135.127833479647,2.895889752417548e-09
